Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432160302;;30;jul;71;95899740;32;m;Verwaltung;verheiratet;Abitur;nein;0;ja;nein;Handy;5;;0;Unbekannt
432159299;;25;jul;98;95904442;45;w;Arbeiter;verheiratet;Abitur;nein;79;ja;nein;Handy;1;;0;Unbekannt
432148632;;27;may;184;95905505;40;w;Management;geschieden;Studium;nein;290;ja;nein;Unbekannt;1;;0;Unbekannt
432159267;;25;jul;862;95908519;35;m;Management;geschieden;Studium;nein;1723;ja;nein;Handy;1;;0;Unbekannt
432180093;;14;may;335;95909348;43;w;Technischer Beruf;single;Abitur;nein;214;ja;nein;Handy;1;;0;Unbekannt
432173274;;9;feb;175;95911387;40;w;Technischer Beruf;verheiratet;Studium;nein;516;ja;nein;Handy;5;12;1;Sonstiges
432166910;;17;nov;113;95911432;40;m;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Handy;1;;0;Unbekannt
432165439;;26;aug;162;95911645;37;m;Management;verheiratet;Studium;nein;725;nein;nein;Handy;13;;0;Unbekannt
432167316;;18;nov;515;95913453;39;w;Verwaltung;verheiratet;Abitur;nein;3732;ja;nein;Handy;1;181;2;Kein Erfolg
432148226;;26;may;272;95914233;30;w;Arbeiter;verheiratet;Abitur;nein;187;ja;nein;Unbekannt;6;;0;Unbekannt
432160039;;29;jul;199;95914540;29;w;Management;single;Studium;nein;-689;ja;nein;Handy;9;;0;Unbekannt
432150084;;30;may;103;95914884;37;w;Technischer Beruf;single;Abitur;nein;786;ja;nein;Unbekannt;2;;0;Unbekannt
432147066;;20;may;843;95915305;35;m;Arbeiter;verheiratet;Unbekannt;nein;4822;ja;nein;Unbekannt;2;;0;Unbekannt
432164625;;21;aug;1877;95915508;34;m;Selbständig;single;Studium;nein;462;nein;nein;Handy;3;;0;Unbekannt
432178481;;11;may;409;95916036;51;m;Verwaltung;single;Abitur;nein;726;ja;nein;Handy;1;14;8;Erfolg
432173345;;9;feb;18;95916424;51;m;Verwaltung;verheiratet;Abitur;nein;-229;nein;nein;Handy;3;12;1;Sonstiges
432154318;;20;jun;205;95922285;43;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-59;ja;nein;Unbekannt;5;;0;Unbekannt
432159497;;28;jul;93;95923419;55;w;Arbeiter;geschieden;Abitur;nein;496;nein;ja;Handy;4;;0;Unbekannt
432142782;;6;may;150;95926180;55;w;Verwaltung;verheiratet;Abitur;nein;183;ja;nein;Unbekannt;1;;0;Unbekannt
432185424;;19;feb;204;95927228;48;m;Management;verheiratet;Studium;nein;0;nein;ja;Handy;4;182;1;Erfolg
432163629;;18;aug;121;95933487;48;w;Dienstleistung;geschieden;Abitur;nein;297;nein;nein;Handy;4;;0;Unbekannt
432147659;;23;may;100;95935365;35;m;Technischer Beruf;verheiratet;Abitur;nein;291;nein;nein;Unbekannt;1;;0;Unbekannt
432163546;;14;aug;204;95935940;31;w;Technischer Beruf;verheiratet;Abitur;nein;547;nein;nein;Handy;6;;0;Unbekannt
432178725;;11;may;220;95938367;44;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-420;ja;nein;Handy;2;;0;Unbekannt
432147667;;23;may;63;95940510;39;m;Technischer Beruf;verheiratet;Abitur;nein;287;ja;nein;Unbekannt;1;;0;Unbekannt
432172692;;5;feb;130;95941403;59;w;Arbeitslos;verheiratet;Abitur;nein;2740;nein;nein;Handy;1;;0;Unbekannt
432170962;;29;jan;202;95944689;44;w;Dienstleistung;verheiratet;Abitur;nein;133;nein;nein;Handy;3;;0;Unbekannt
432168330;;19;nov;1662;95954529;42;m;Management;single;Studium;nein;3445;nein;nein;Handy;3;;0;Unbekannt
432181232;;18;may;175;95954834;31;m;Management;single;Studium;nein;62;ja;nein;Handy;1;293;5;Kein Erfolg
432158005;;21;jul;304;95955072;28;w;Technischer Beruf;geschieden;Studium;nein;47;nein;nein;Handy;3;;0;Unbekannt
432173111;;6;feb;665;95957471;46;w;Arbeitslos;verheiratet;Real-/Hauptschule;nein;1251;ja;nein;Handy;2;;0;Unbekannt
432172864;;5;feb;254;95957761;31;m;Dienstleistung;single;Unbekannt;nein;347;ja;nein;Handy;3;260;1;Kein Erfolg
432170806;;29;jan;253;95960358;30;m;Verwaltung;single;Abitur;nein;1009;ja;nein;Handy;1;;0;Unbekannt
432161589;;6;aug;209;95961878;33;m;Hausfrau;verheiratet;Real-/Hauptschule;nein;580;nein;nein;Handy;2;;0;Unbekannt
432181754;;22;may;554;95963120;39;m;Technischer Beruf;verheiratet;Abitur;nein;116;nein;nein;Handy;2;;0;Unbekannt
432158940;;24;jul;380;95963996;43;w;Gründer;verheiratet;Unbekannt;nein;0;ja;nein;Handy;1;;0;Unbekannt
432164294;;20;aug;177;95965974;50;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;-219;nein;ja;Handy;2;;0;Unbekannt
432184993;;13;jan;169;95971452;21;m;Student;single;Abitur;nein;71;nein;nein;Handy;2;;0;Unbekannt
432164801;;22;aug;114;95978134;32;w;Technischer Beruf;single;Abitur;nein;0;nein;nein;Handy;2;;0;Unbekannt
432142952;;6;may;209;95981339;39;m;Arbeiter;verheiratet;Abitur;nein;285;ja;ja;Unbekannt;1;;0;Unbekannt
432172430;;4;feb;140;95982202;31;w;Technischer Beruf;single;Real-/Hauptschule;nein;449;ja;nein;Handy;4;252;1;Kein Erfolg
432158139;;21;jul;210;95985141;29;w;Arbeiter;verheiratet;Abitur;nein;-49;ja;ja;Handy;1;;0;Unbekannt
432149307;;28;may;172;95986458;55;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;81;ja;nein;Unbekannt;1;;0;Unbekannt
432175318;;17;apr;647;95986497;47;w;Arbeiter;geschieden;Abitur;nein;3823;ja;ja;Handy;2;;0;Unbekannt
432157727;;18;jul;337;95994247;27;w;Management;verheiratet;Studium;nein;33;ja;nein;Handy;1;;0;Unbekannt
432183964;;23;sep;299;95994438;27;m;Management;single;Studium;nein;20585;nein;nein;Handy;1;100;1;Erfolg
432150450;;2;jun;354;95997122;33;m;Technischer Beruf;single;Abitur;nein;77;ja;ja;Unbekannt;1;;0;Unbekannt
432149580;;29;may;49;95997544;40;m;Verwaltung;verheiratet;Abitur;nein;0;ja;ja;Unbekannt;3;;0;Unbekannt
432157646;;18;jul;127;96005833;35;m;Verwaltung;single;Abitur;nein;111;ja;nein;Handy;3;;0;Unbekannt
432144320;;9;may;44;96006041;53;m;Management;geschieden;Studium;nein;0;nein;nein;Unbekannt;2;;0;Unbekannt
432171952;;3;feb;178;96007600;38;w;Dienstleistung;verheiratet;Studium;nein;1324;ja;nein;Handy;1;;0;Unbekannt
432183300;;13;aug;349;96007727;52;m;Technischer Beruf;verheiratet;Studium;nein;1785;nein;nein;Handy;1;;0;Unbekannt
432172551;;5;feb;136;96012280;34;w;Technischer Beruf;verheiratet;Abitur;nein;1072;nein;ja;Handy;1;252;2;Kein Erfolg
432182644;;15;jun;205;96012978;35;w;Management;verheiratet;Studium;nein;2461;nein;nein;Handy;2;81;4;Sonstiges
432176375;;30;apr;439;96015790;26;m;Arbeitslos;single;Studium;nein;3511;nein;nein;Handy;2;;0;Unbekannt
432167457;;18;nov;152;96016013;49;m;Management;single;Studium;nein;1093;ja;nein;Handy;1;;0;Unbekannt
432183951;;18;sep;22;96019600;41;w;Student;single;Abitur;nein;595;ja;nein;Unbekannt;1;107;2;Erfolg
432149566;;29;may;177;96020653;26;m;Dienstleistung;verheiratet;Abitur;nein;611;ja;nein;Unbekannt;2;;0;Unbekannt
432151887;;6;jun;95;96028963;37;m;Management;verheiratet;Studium;nein;1698;ja;nein;Unbekannt;2;;0;Unbekannt
432161936;;7;aug;119;96029481;53;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;787;ja;ja;Handy;2;;0;Unbekannt
432178554;;11;may;103;96031174;37;w;Arbeiter;single;Real-/Hauptschule;nein;275;ja;nein;Handy;1;367;1;Sonstiges
432182874;;8;jul;113;96035841;52;m;Technischer Beruf;verheiratet;Studium;nein;523;ja;ja;Handy;1;;0;Unbekannt
432150094;;30;may;156;96043881;45;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;676;ja;nein;Unbekannt;4;;0;Unbekannt
432164806;;22;aug;131;96044332;36;w;Management;geschieden;Studium;nein;276;ja;nein;Handy;2;;0;Unbekannt
432151817;;6;jun;118;96046063;47;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;673;ja;ja;Unbekannt;4;;0;Unbekannt
432164803;;22;aug;72;96046769;36;w;Technischer Beruf;verheiratet;Studium;nein;473;nein;nein;Handy;2;;0;Unbekannt
432146033;;16;may;230;96049434;40;w;Technischer Beruf;verheiratet;Abitur;nein;26;ja;nein;Unbekannt;3;;0;Unbekannt
432176986;;5;may;183;96052899;47;m;Verwaltung;verheiratet;Abitur;nein;769;ja;nein;Handy;1;265;2;Kein Erfolg
432174773;;16;apr;804;96053500;42;m;Technischer Beruf;geschieden;Abitur;nein;611;ja;nein;Handy;2;262;5;Kein Erfolg
432149783;;29;may;38;96054167;31;w;Management;single;Studium;nein;457;ja;nein;Unbekannt;9;;0;Unbekannt
432150437;;2;jun;76;96056282;31;m;Management;single;Studium;nein;1475;ja;ja;Unbekannt;1;;0;Unbekannt
432182712;;22;jun;570;96057792;43;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Handy;3;;0;Unbekannt
432169636;;21;nov;531;96060300;30;w;Management;verheiratet;Abitur;nein;-559;ja;ja;Handy;1;184;1;Kein Erfolg
432186668;;28;jul;462;96061447;27;m;Student;single;Studium;nein;311;nein;nein;Handy;1;148;4;Erfolg
432160142;;29;jul;1140;96065080;59;m;Management;verheiratet;Abitur;nein;1558;nein;nein;Festnetz;3;;0;Unbekannt
432173503;;26;feb;51;96065378;29;w;Student;single;Abitur;nein;48;nein;nein;Handy;1;;0;Unbekannt
432178024;;8;may;7;96068545;43;m;Arbeiter;verheiratet;Abitur;nein;2;ja;ja;Handy;5;;0;Unbekannt
432176296;;30;apr;246;96072285;34;m;Verwaltung;single;Abitur;nein;-32;nein;ja;Handy;2;;0;Unbekannt
432171896;;3;feb;166;96074747;29;m;Management;verheiratet;Studium;nein;877;nein;nein;Handy;3;;0;Unbekannt
432172115;;4;feb;137;96075793;39;w;Dienstleistung;verheiratet;Abitur;nein;105;nein;nein;Handy;1;189;2;Kein Erfolg
432166727;;17;nov;707;96078235;45;w;Hausfrau;verheiratet;Abitur;nein;20187;ja;nein;Handy;1;;0;Unbekannt
432155843;;9;jul;259;96078751;29;w;Technischer Beruf;verheiratet;Abitur;nein;492;ja;nein;Handy;1;;0;Unbekannt
432160661;;31;jul;55;96088453;35;w;Dienstleistung;verheiratet;Abitur;nein;1694;nein;ja;Handy;6;;0;Unbekannt
432183231;;12;aug;307;96090637;36;m;Management;verheiratet;Studium;nein;2987;ja;nein;Handy;1;;0;Unbekannt
432179810;;13;may;65;96092331;56;m;Technischer Beruf;verheiratet;Unbekannt;nein;84;ja;nein;Handy;2;370;1;Kein Erfolg
432143526;;8;may;94;96097878;42;w;Technischer Beruf;verheiratet;Abitur;nein;420;ja;nein;Unbekannt;1;;0;Unbekannt
432177398;;6;may;175;96098276;33;w;Verwaltung;verheiratet;Abitur;nein;519;ja;nein;Festnetz;1;;0;Unbekannt
432186720;;2;aug;209;96101333;37;w;Arbeiter;single;Unbekannt;nein;871;ja;nein;Handy;1;542;4;Kein Erfolg
432164768;;22;aug;358;96106758;55;m;Selbständig;verheiratet;Abitur;nein;100;nein;nein;Handy;4;;0;Unbekannt
432173522;;27;feb;154;96107702;30;m;Technischer Beruf;single;Abitur;nein;601;nein;nein;Handy;1;;0;Unbekannt
432185541;;3;mar;557;96108624;90;m;Rentner;geschieden;Real-/Hauptschule;nein;712;nein;nein;Festnetz;1;;0;Unbekannt
432155456;;8;jul;260;96109063;27;m;Dienstleistung;single;Abitur;nein;87;nein;nein;Handy;1;;0;Unbekannt
432166173;;29;aug;643;96109816;35;m;Technischer Beruf;single;Abitur;nein;3490;ja;nein;Handy;2;;0;Unbekannt
432182971;;4;aug;173;96111460;40;w;Technischer Beruf;single;Studium;nein;1646;ja;nein;Handy;1;92;5;Erfolg
432159334;;25;jul;800;96114211;30;w;Technischer Beruf;verheiratet;Studium;nein;71;ja;nein;Handy;2;;0;Unbekannt
432160118;;29;jul;820;96114300;56;m;Rentner;verheiratet;Real-/Hauptschule;nein;-464;ja;nein;Handy;6;;0;Unbekannt
432179705;;13;may;262;96115305;38;w;Dienstleistung;verheiratet;Abitur;nein;780;ja;nein;Handy;1;343;5;Kein Erfolg
432166010;;28;aug;65;96120232;30;w;Technischer Beruf;geschieden;Abitur;nein;3028;ja;nein;Handy;5;;0;Unbekannt
432178843;;12;may;52;96122167;55;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;1649;ja;nein;Handy;3;;0;Unbekannt
432177862;;7;may;1516;96125838;49;m;Arbeiter;single;Real-/Hauptschule;nein;2146;ja;nein;Handy;2;353;2;Sonstiges
432155416;;8;jul;425;96125869;25;w;Management;single;Studium;nein;1098;ja;ja;Handy;1;;0;Unbekannt
432171600;;2;feb;19;96126712;31;m;Arbeitslos;single;Real-/Hauptschule;nein;1;nein;nein;Handy;6;;0;Unbekannt
432143556;;8;may;380;96130767;47;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;1865;ja;nein;Unbekannt;3;;0;Unbekannt
432165486;;26;aug;65;96132214;34;m;Technischer Beruf;verheiratet;Abitur;nein;479;nein;nein;Handy;2;;0;Unbekannt
432163809;;18;aug;242;96132462;35;m;Technischer Beruf;verheiratet;Abitur;nein;150;nein;nein;Handy;5;;0;Unbekannt
432147528;;21;may;218;96133227;30;w;Arbeiter;single;Abitur;nein;906;ja;ja;Unbekannt;7;;0;Unbekannt
432157344;;17;jul;299;96137913;51;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;nein;ja;Festnetz;9;;0;Unbekannt
432180390;;14;may;173;96139821;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;2805;ja;nein;Handy;6;353;23;Kein Erfolg
432173371;;10;feb;118;96142075;44;m;Technischer Beruf;verheiratet;Abitur;nein;2981;ja;ja;Handy;2;;0;Unbekannt
432165092;;25;aug;157;96145531;35;m;Management;geschieden;Studium;nein;29;nein;nein;Handy;4;;0;Unbekannt
432159152;;24;jul;828;96146867;45;m;Arbeiter;verheiratet;Abitur;nein;1103;ja;nein;Handy;2;;0;Unbekannt
432149414;;28;may;30;96150756;35;m;Arbeiter;verheiratet;Abitur;nein;-659;ja;ja;Unbekannt;2;;0;Unbekannt
432182829;;7;jul;250;96151428;67;w;Management;verheiratet;Studium;nein;694;nein;nein;Handy;1;;0;Unbekannt
432170779;;29;jan;199;96153349;39;w;Gründer;single;Studium;nein;1837;nein;nein;Handy;1;;0;Unbekannt
432151392;;5;jun;85;96155727;60;w;Rentner;verheiratet;Abitur;nein;8590;nein;nein;Unbekannt;1;;0;Unbekannt
432162470;;11;aug;382;96155991;34;w;Management;geschieden;Studium;nein;4231;ja;nein;Handy;2;;0;Unbekannt
432183605;;25;aug;188;96159104;72;w;Rentner;verheiratet;Abitur;nein;676;nein;nein;Handy;3;;0;Unbekannt
432154352;;20;jun;143;96161083;56;w;Technischer Beruf;verheiratet;Unbekannt;nein;9246;nein;nein;Unbekannt;3;;0;Unbekannt
432174501;;15;apr;437;96164466;29;m;Management;verheiratet;Studium;nein;5698;nein;nein;Handy;1;264;1;Kein Erfolg
432171376;;2;feb;70;96167147;43;w;Gründer;verheiratet;Real-/Hauptschule;nein;629;ja;nein;Handy;3;265;4;Sonstiges
432147503;;21;may;97;96170617;26;w;Management;single;Studium;nein;1284;ja;nein;Unbekannt;8;;0;Unbekannt
432161609;;6;aug;490;96175560;45;w;Management;geschieden;Studium;nein;1;nein;nein;Handy;2;;0;Unbekannt
432167150;;18;nov;74;96176264;32;m;Verwaltung;single;Studium;nein;170;nein;nein;Handy;1;;0;Unbekannt
432143266;;7;may;150;96185573;37;m;Arbeitslos;geschieden;Abitur;nein;74;ja;nein;Unbekannt;1;;0;Unbekannt
432144421;;12;may;160;96186074;49;w;Technischer Beruf;verheiratet;Abitur;nein;4785;nein;nein;Unbekannt;4;;0;Unbekannt
432171380;;2;feb;70;96186207;48;w;Arbeiter;verheiratet;Abitur;nein;578;ja;nein;Handy;1;250;1;Kein Erfolg
432145124;;14;may;381;96186432;56;w;Selbständig;verheiratet;Studium;nein;871;ja;nein;Unbekannt;1;;0;Unbekannt
432166169;;29;aug;21;96186617;36;w;Technischer Beruf;single;Abitur;nein;0;nein;nein;Handy;2;;0;Unbekannt
432160940;;31;jul;444;96194691;44;m;Unbekannt;verheiratet;Unbekannt;nein;1317;nein;nein;Festnetz;6;;0;Unbekannt
432157695;;18;jul;277;96194705;29;m;Arbeiter;verheiratet;Abitur;ja;-643;ja;nein;Handy;1;;0;Unbekannt
432168811;;20;nov;283;96198543;31;w;Management;verheiratet;Studium;nein;10;nein;nein;Handy;1;;0;Unbekannt
432181826;;25;may;485;96203632;44;w;Dienstleistung;verheiratet;Abitur;nein;27;nein;nein;Handy;1;;0;Unbekannt
432165500;;26;aug;101;96205429;38;m;Technischer Beruf;verheiratet;Studium;nein;-363;nein;nein;Handy;2;;0;Unbekannt
432146678;;19;may;158;96206878;46;w;Technischer Beruf;geschieden;Unbekannt;nein;103;nein;nein;Unbekannt;5;;0;Unbekannt
432178217;;8;may;339;96210899;26;m;Verwaltung;single;Abitur;nein;0;ja;nein;Handy;1;66;3;Sonstiges
432152868;;16;jun;93;96213703;46;m;Technischer Beruf;geschieden;Abitur;nein;454;nein;nein;Unbekannt;2;;0;Unbekannt
432144742;;13;may;284;96216704;53;w;Dienstleistung;verheiratet;Abitur;nein;367;ja;ja;Unbekannt;2;;0;Unbekannt
432153040;;16;jun;607;96217120;55;m;Management;verheiratet;Studium;nein;0;nein;nein;Unbekannt;2;;0;Unbekannt
432146623;;19;may;401;96221573;42;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;2567;ja;nein;Unbekannt;2;;0;Unbekannt
432175309;;17;apr;278;96225305;70;m;Rentner;verheiratet;Abitur;nein;1024;nein;nein;Handy;1;;0;Unbekannt
432152620;;12;jun;542;96225458;37;w;Arbeitslos;single;Studium;nein;1706;nein;nein;Unbekannt;3;;0;Unbekannt
432161361;;5;aug;91;96226830;59;w;Rentner;verheiratet;Abitur;nein;12438;nein;nein;Handy;1;;0;Unbekannt
432158210;;21;jul;130;96229319;29;m;Technischer Beruf;verheiratet;Abitur;nein;444;ja;nein;Handy;4;;0;Unbekannt
432174345;;13;apr;151;96241737;28;m;Arbeiter;verheiratet;Abitur;nein;631;ja;nein;Handy;1;;0;Unbekannt
432143089;;6;may;233;96247153;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;512;ja;nein;Unbekannt;2;;0;Unbekannt
432143970;;9;may;105;96250660;42;w;Management;geschieden;Abitur;nein;117;ja;nein;Unbekannt;1;;0;Unbekannt
432168548;;20;nov;25;96251869;45;w;Management;single;Studium;nein;819;nein;nein;Festnetz;8;;0;Unbekannt
432147155;;21;may;432;96258581;36;m;Verwaltung;single;Studium;nein;3954;ja;nein;Unbekannt;1;;0;Unbekannt
432144538;;12;may;123;96264305;56;m;Rentner;verheiratet;Real-/Hauptschule;nein;13;ja;nein;Unbekannt;2;;0;Unbekannt
432150207;;30;may;136;96267419;50;w;Verwaltung;single;Abitur;nein;692;ja;nein;Unbekannt;8;;0;Unbekannt
432158706;;23;jul;717;96267973;38;m;Management;verheiratet;Studium;nein;246;ja;nein;Unbekannt;8;;0;Unbekannt
432176820;;5;may;163;96268559;35;m;Technischer Beruf;single;Unbekannt;nein;726;ja;nein;Handy;1;;0;Unbekannt
432152346;;9;jun;948;96271212;42;w;Technischer Beruf;verheiratet;Abitur;nein;8036;nein;nein;Unbekannt;5;;0;Unbekannt
432186860;;11;aug;1363;96277321;24;w;Student;single;Abitur;nein;1925;nein;nein;Handy;1;;0;Unbekannt
432170445;;28;jan;968;96280194;51;m;Verwaltung;single;Studium;nein;394;nein;nein;Festnetz;2;;0;Unbekannt
432147629;;23;may;299;96281425;34;w;Dienstleistung;single;Abitur;nein;84;ja;nein;Unbekannt;1;;0;Unbekannt
432145557;;15;may;230;96282904;60;w;Rentner;verheiratet;Abitur;nein;2537;ja;ja;Unbekannt;1;;0;Unbekannt
432175704;;20;apr;157;96283802;55;w;Arbeiter;geschieden;Abitur;nein;462;ja;nein;Handy;1;332;3;Kein Erfolg
432163852;;19;aug;118;96291413;31;w;Technischer Beruf;verheiratet;Studium;nein;6562;ja;nein;Handy;2;;0;Unbekannt
432155031;;7;jul;491;96292413;49;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-157;ja;nein;Handy;3;;0;Unbekannt
432184598;;12;nov;124;96293786;75;w;Rentner;verheiratet;Abitur;nein;324;nein;nein;Festnetz;2;91;4;Sonstiges
432186915;;16;aug;143;96295240;39;w;Verwaltung;verheiratet;Abitur;nein;47;ja;nein;Handy;2;371;6;Kein Erfolg
432174704;;16;apr;453;96295957;43;m;Management;verheiratet;Studium;nein;240;ja;nein;Handy;1;;0;Unbekannt
432162687;;11;aug;132;96298110;30;w;Management;single;Studium;nein;6493;nein;nein;Handy;5;;0;Unbekannt
432183271;;12;aug;166;96298884;53;w;Dienstleistung;verheiratet;Unbekannt;nein;442;ja;nein;Handy;1;36;2;Sonstiges
432178036;;8;may;240;96299083;49;w;Technischer Beruf;verheiratet;Studium;nein;-129;ja;nein;Handy;1;;0;Unbekannt
432147346;;21;may;394;96301583;32;m;Technischer Beruf;single;Unbekannt;nein;317;ja;nein;Unbekannt;2;;0;Unbekannt
432158992;;24;jul;223;96301923;53;m;Management;verheiratet;Studium;ja;-252;nein;ja;Handy;2;;0;Unbekannt
432169667;;21;nov;71;96305534;31;w;Management;single;Studium;nein;6542;ja;nein;Handy;3;192;2;Sonstiges
432170088;;28;jan;228;96313724;42;m;Management;geschieden;Studium;nein;266;nein;ja;Handy;1;;0;Unbekannt
432180645;;15;may;151;96315421;34;m;Arbeiter;verheiratet;Abitur;nein;362;ja;nein;Handy;1;;0;Unbekannt
432177747;;7;may;57;96315562;58;w;Arbeiter;verheiratet;Unbekannt;nein;807;ja;nein;Handy;1;366;2;Kein Erfolg
432142517;;5;may;1056;96323706;35;m;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Unbekannt;1;;0;Unbekannt
432169142;;20;nov;116;96328665;59;w;Management;verheiratet;Studium;nein;5314;nein;nein;Handy;2;;0;Unbekannt
432159444;;25;jul;67;96329988;27;w;Technischer Beruf;single;Abitur;nein;15;ja;nein;Handy;3;;0;Unbekannt
432145078;;14;may;65;96330153;57;w;Verwaltung;verheiratet;Abitur;nein;7;ja;nein;Unbekannt;6;;0;Unbekannt
432165028;;25;aug;66;96330848;33;w;Technischer Beruf;single;Abitur;nein;161;nein;nein;Handy;9;;0;Unbekannt
432157915;;21;jul;78;96331113;58;w;Arbeiter;verheiratet;Unbekannt;nein;64;nein;ja;Handy;2;;0;Unbekannt
432178103;;8;may;364;96331275;44;m;Technischer Beruf;verheiratet;Abitur;nein;227;ja;ja;Handy;1;262;2;Kein Erfolg
432144629;;12;may;109;96332861;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;570;ja;nein;Unbekannt;3;;0;Unbekannt
432173469;;18;feb;172;96335846;51;w;Gründer;verheiratet;Real-/Hauptschule;nein;1443;nein;nein;Handy;10;;0;Unbekannt
432171979;;3;feb;264;96336105;34;m;Management;verheiratet;Studium;nein;99;nein;ja;Handy;2;;0;Unbekannt
432173000;;6;feb;93;96336240;29;m;Arbeitslos;single;Abitur;nein;2424;nein;nein;Handy;1;;0;Unbekannt
432148677;;27;may;211;96340440;53;w;Verwaltung;geschieden;Abitur;nein;-120;ja;nein;Unbekannt;1;;0;Unbekannt
432143907;;8;may;40;96340941;44;m;Management;geschieden;Studium;nein;3932;ja;nein;Unbekannt;2;;0;Unbekannt
432156155;;10;jul;982;96341370;59;m;Verwaltung;verheiratet;Abitur;nein;0;ja;nein;Handy;1;;0;Unbekannt
432159362;;25;jul;120;96341467;39;m;Hausfrau;verheiratet;Abitur;nein;42;ja;nein;Festnetz;1;;0;Unbekannt
432178264;;8;may;44;96342250;34;w;Selbständig;single;Studium;nein;589;ja;nein;Festnetz;4;367;1;Sonstiges
432161848;;7;aug;84;96342855;48;w;Technischer Beruf;single;Abitur;nein;-347;nein;ja;Handy;2;;0;Unbekannt
432169714;;21;nov;48;96347571;39;m;Verwaltung;verheiratet;Abitur;nein;2319;nein;nein;Handy;1;137;1;Kein Erfolg
432149755;;29;may;428;96349295;33;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;233;ja;nein;Unbekannt;1;;0;Unbekannt
432157429;;17;jul;167;96350925;57;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;443;nein;nein;Festnetz;1;;0;Unbekannt
432147529;;21;may;206;96351712;49;w;Arbeiter;verheiratet;Abitur;nein;1568;nein;nein;Unbekannt;6;;0;Unbekannt
432157503;;17;jul;506;96352299;34;m;Management;single;Abitur;nein;1360;ja;nein;Handy;1;;0;Unbekannt
432184116;;13;oct;92;96353573;46;m;Gründer;geschieden;Abitur;nein;1187;nein;ja;Handy;1;327;1;Kein Erfolg
432187265;;1;oct;142;96354326;35;w;Verwaltung;verheiratet;Studium;nein;318;ja;ja;Handy;1;;0;Unbekannt
432182093;;28;may;142;96354469;45;w;Management;single;Studium;nein;1411;nein;nein;Handy;3;;0;Unbekannt
432155177;;7;jul;226;96359557;31;w;Technischer Beruf;single;Abitur;nein;475;nein;nein;Handy;1;;0;Unbekannt
432168895;;20;nov;153;96360189;42;w;Dienstleistung;single;Abitur;nein;7704;ja;nein;Handy;3;;0;Unbekannt
432186676;;29;jul;169;96360616;57;w;Technischer Beruf;verheiratet;Studium;nein;1181;nein;nein;Handy;2;182;2;Erfolg
432164444;;21;aug;331;96365403;32;w;Selbständig;verheiratet;Abitur;ja;9;nein;nein;Handy;2;;0;Unbekannt
432167413;;18;nov;756;96365443;30;w;Arbeitslos;verheiratet;Studium;nein;0;ja;nein;Handy;1;;0;Unbekannt
432166117;;28;aug;433;96375324;60;m;Technischer Beruf;geschieden;Abitur;nein;-50;nein;nein;Handy;12;;0;Unbekannt
432161780;;6;aug;275;96376953;38;m;Dienstleistung;verheiratet;Abitur;nein;5003;nein;nein;Handy;9;;0;Unbekannt
432175852;;20;apr;1817;96378993;33;w;Technischer Beruf;verheiratet;Abitur;nein;1968;ja;nein;Handy;3;;0;Unbekannt
432178331;;8;may;324;96380734;44;m;Technischer Beruf;single;Abitur;nein;140;ja;nein;Handy;2;268;2;Kein Erfolg
432172180;;4;feb;75;96382761;57;w;Rentner;verheiratet;Real-/Hauptschule;nein;-464;ja;nein;Handy;1;190;6;Kein Erfolg
432168652;;20;nov;26;96386431;51;m;Technischer Beruf;verheiratet;Abitur;nein;500;ja;nein;Handy;6;;0;Unbekannt
432163521;;14;aug;234;96386653;45;m;Dienstleistung;verheiratet;Abitur;nein;567;ja;nein;Festnetz;3;;0;Unbekannt
432163484;;14;aug;388;96387068;44;w;Technischer Beruf;geschieden;Abitur;nein;0;ja;ja;Handy;2;;0;Unbekannt
432145657;;15;may;79;96387812;56;w;Rentner;verheiratet;Abitur;nein;1678;ja;nein;Unbekannt;1;;0;Unbekannt
