Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432153725;nein;19;jun;276;67943911;57;m;Rentner;single;Abitur;nein;630;nein;nein;Unbekannt;1;;0;Unbekannt
432161063;nein;31;jul;124;67946759;58;m;Arbeiter;geschieden;Real-/Hauptschule;nein;8218;ja;nein;Handy;10;;0;Unbekannt
432185060;nein;25;jan;114;67952056;37;m;Management;single;Studium;nein;2163;nein;nein;Handy;1;234;1;Kein Erfolg
432182459;ja;4;jun;166;67959973;57;m;Technischer Beruf;geschieden;Studium;nein;126;nein;nein;Festnetz;2;;0;Unbekannt
432167309;nein;18;nov;172;67963768;40;w;Technischer Beruf;verheiratet;Abitur;nein;5811;ja;nein;Handy;1;;0;Unbekannt
432166149;nein;29;aug;57;67964462;33;m;Technischer Beruf;verheiratet;Abitur;nein;58;ja;nein;Festnetz;2;;0;Unbekannt
432147270;nein;21;may;112;67964661;32;w;Arbeiter;single;Real-/Hauptschule;nein;557;ja;nein;Unbekannt;2;;0;Unbekannt
432181321;nein;18;may;93;67980879;32;w;Dienstleistung;verheiratet;Abitur;nein;-489;ja;ja;Handy;1;180;3;Kein Erfolg
432161021;nein;31;jul;138;67981521;37;w;Selbständig;verheiratet;Real-/Hauptschule;nein;67;nein;nein;Handy;3;;0;Unbekannt
432172111;nein;4;feb;281;67987655;38;m;Selbständig;verheiratet;Abitur;nein;581;ja;nein;Handy;5;;0;Unbekannt
432162147;nein;8;aug;163;67990766;57;w;Arbeiter;verheiratet;Unbekannt;nein;1463;nein;nein;Handy;2;;0;Unbekannt
432145863;nein;15;may;194;67996683;44;m;Technischer Beruf;verheiratet;Abitur;nein;185;ja;nein;Unbekannt;2;;0;Unbekannt
432177426;nein;6;may;593;67999241;48;m;Gründer;geschieden;Abitur;nein;2;ja;ja;Handy;2;281;4;Kein Erfolg
432159476;nein;25;jul;481;68000239;28;w;Verwaltung;single;Abitur;nein;649;ja;nein;Handy;3;;0;Unbekannt
432172579;nein;5;feb;103;68001429;31;m;Arbeiter;single;Abitur;nein;26;nein;nein;Handy;1;;0;Unbekannt
432153123;nein;17;jun;287;68008085;55;m;Rentner;verheiratet;Abitur;nein;466;nein;nein;Unbekannt;4;;0;Unbekannt
432185066;nein;25;jan;87;68017455;27;w;Student;single;Abitur;nein;2015;nein;nein;Handy;1;245;1;Sonstiges
432153775;nein;19;jun;216;68019556;59;m;Technischer Beruf;verheiratet;Abitur;nein;2528;nein;ja;Unbekannt;1;;0;Unbekannt
432181050;nein;15;may;204;68020647;28;w;Arbeiter;single;Real-/Hauptschule;nein;1518;ja;nein;Handy;3;359;3;Kein Erfolg
432156130;nein;10;jul;103;68021457;50;m;Management;verheiratet;Studium;nein;1612;ja;nein;Handy;1;;0;Unbekannt
432148336;nein;26;may;816;68021482;33;m;Management;single;Abitur;nein;0;ja;nein;Unbekannt;2;;0;Unbekannt
432165751;nein;27;aug;155;68024017;37;w;Management;verheiratet;Abitur;nein;80;nein;nein;Handy;3;;0;Unbekannt
432175401;nein;17;apr;1364;68024608;34;w;Dienstleistung;verheiratet;Abitur;nein;241;ja;nein;Handy;2;147;1;Sonstiges
432162546;nein;11;aug;135;68024929;32;m;Technischer Beruf;verheiratet;Abitur;nein;3184;ja;nein;Handy;2;;0;Unbekannt
432169410;nein;21;nov;148;68029816;33;w;Arbeiter;verheiratet;Unbekannt;nein;695;ja;ja;Handy;1;;0;Unbekannt
432150511;nein;2;jun;169;68032096;40;w;Management;verheiratet;Studium;nein;1734;ja;nein;Unbekannt;1;;0;Unbekannt
432175146;nein;17;apr;492;68037364;45;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;2348;ja;nein;Handy;1;148;1;Sonstiges
432173999;nein;6;apr;122;68037456;44;m;Arbeiter;verheiratet;Abitur;nein;545;ja;nein;Handy;3;136;1;Kein Erfolg
432182608;nein;15;jun;92;68038607;33;w;Arbeitslos;verheiratet;Studium;nein;3335;nein;nein;Handy;1;301;6;Kein Erfolg
432152981;nein;16;jun;215;68038903;39;m;Verwaltung;verheiratet;Real-/Hauptschule;nein;237;nein;nein;Unbekannt;2;;0;Unbekannt
432165390;nein;26;aug;173;68038952;31;m;Verwaltung;verheiratet;Abitur;ja;-51;nein;ja;Handy;2;;0;Unbekannt
432167230;nein;18;nov;280;68040626;44;m;Gründer;verheiratet;Abitur;nein;1442;nein;nein;Handy;2;;0;Unbekannt
432186834;ja;9;aug;265;68043882;60;m;Technischer Beruf;verheiratet;Abitur;nein;824;ja;nein;Handy;1;181;8;Erfolg
432172645;nein;5;feb;136;68049712;37;m;Technischer Beruf;single;Abitur;nein;123;nein;ja;Handy;1;;0;Unbekannt
432151957;nein;6;jun;85;68051971;33;w;Arbeiter;verheiratet;Abitur;nein;2645;ja;ja;Unbekannt;4;;0;Unbekannt
432182176;nein;1;jun;78;68055401;55;m;Arbeiter;verheiratet;Abitur;nein;16873;nein;nein;Handy;2;;0;Unbekannt
432144239;nein;9;may;296;68056827;31;w;Arbeiter;verheiratet;Abitur;nein;4471;ja;nein;Unbekannt;2;;0;Unbekannt
432163675;nein;18;aug;253;68058202;54;m;Management;verheiratet;Studium;nein;3797;nein;nein;Festnetz;2;;0;Unbekannt
432159466;nein;25;jul;138;68060980;58;w;Gründer;verheiratet;Studium;ja;0;nein;ja;Handy;4;;0;Unbekannt
432172960;nein;6;feb;90;68062897;46;m;Management;verheiratet;Studium;nein;1698;ja;nein;Handy;1;;0;Unbekannt
432161563;nein;6;aug;113;68063702;56;w;Rentner;verheiratet;Abitur;nein;0;nein;nein;Handy;3;;0;Unbekannt
432182239;nein;2;jun;108;68064758;50;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;3764;nein;nein;Festnetz;4;;0;Unbekannt
432152962;nein;16;jun;404;68065339;55;m;Management;geschieden;Studium;nein;25;nein;nein;Unbekannt;3;;0;Unbekannt
432174355;nein;14;apr;119;68067733;35;w;Arbeiter;verheiratet;Studium;nein;5271;ja;nein;Handy;2;;0;Unbekannt
432166486;ja;8;nov;154;68069909;31;m;Technischer Beruf;single;Studium;nein;2807;nein;nein;Unbekannt;1;;0;Unbekannt
432165113;nein;25;aug;65;68073442;55;m;Management;geschieden;Studium;nein;407;ja;ja;Handy;8;;0;Unbekannt
432145082;nein;14;may;20;68074857;46;w;Verwaltung;verheiratet;Abitur;nein;120;ja;nein;Unbekannt;11;;0;Unbekannt
432155030;nein;7;jul;151;68075919;36;m;Dienstleistung;verheiratet;Abitur;nein;-27;ja;ja;Handy;4;;0;Unbekannt
432186358;ja;28;jun;247;68078339;26;w;Management;single;Studium;nein;222;nein;nein;Handy;1;63;2;Erfolg
432164401;nein;20;aug;226;68083611;33;w;Management;single;Studium;nein;20794;nein;nein;Handy;5;;0;Unbekannt
432177818;nein;7;may;308;68090007;47;m;Gründer;single;Studium;nein;77;ja;ja;Handy;1;335;3;Kein Erfolg
432177205;nein;6;may;258;68090595;34;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;17946;ja;nein;Handy;9;;0;Unbekannt
432173335;nein;9;feb;44;68093900;26;w;Dienstleistung;single;Abitur;nein;1114;nein;nein;Handy;2;;0;Unbekannt
432184379;nein;28;oct;172;68095183;42;m;Arbeiter;verheiratet;Abitur;nein;3213;nein;nein;Festnetz;1;;0;Unbekannt
432172458;nein;4;feb;139;68095963;37;w;Arbeiter;verheiratet;Abitur;nein;242;ja;nein;Handy;2;;0;Unbekannt
432152925;nein;16;jun;87;68102406;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;389;ja;nein;Unbekannt;6;;0;Unbekannt
432153597;nein;18;jun;105;68102994;37;m;Dienstleistung;verheiratet;Abitur;nein;2128;nein;nein;Unbekannt;1;;0;Unbekannt
432175011;nein;17;apr;273;68103648;44;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;228;ja;nein;Handy;1;343;1;Sonstiges
432164817;nein;22;aug;239;68103987;36;w;Technischer Beruf;verheiratet;Abitur;nein;331;nein;nein;Handy;4;;0;Unbekannt
432149083;nein;28;may;231;68104281;27;w;Dienstleistung;single;Abitur;nein;3791;ja;nein;Unbekannt;1;;0;Unbekannt
432184501;nein;4;nov;199;68106655;61;w;Management;verheiratet;Studium;nein;6016;nein;nein;Handy;1;275;3;Erfolg
432181819;nein;25;may;344;68107843;33;m;Verwaltung;geschieden;Studium;nein;777;nein;ja;Handy;1;;0;Unbekannt
432178868;nein;12;may;6;68112801;34;m;Arbeiter;verheiratet;Abitur;nein;2;ja;nein;Handy;5;;0;Unbekannt
432154580;nein;20;jun;13;68115620;45;m;Arbeitslos;verheiratet;Abitur;nein;736;nein;nein;Unbekannt;2;;0;Unbekannt
432184806;ja;9;dec;343;68126722;80;m;Rentner;verheiratet;Real-/Hauptschule;nein;155;nein;nein;Festnetz;2;;0;Unbekannt
432181588;nein;18;may;22;68128749;39;m;Arbeiter;geschieden;Real-/Hauptschule;nein;815;ja;nein;Handy;3;;0;Unbekannt
432166677;nein;17;nov;257;68130383;39;w;Management;verheiratet;Studium;nein;500;ja;nein;Handy;1;178;2;Sonstiges
432183008;nein;6;aug;121;68131475;30;w;Verwaltung;single;Abitur;nein;81;ja;nein;Handy;6;112;3;Sonstiges
432146965;nein;20;may;717;68142023;33;w;Management;verheiratet;Studium;nein;148;nein;nein;Unbekannt;1;;0;Unbekannt
432185975;nein;5;may;173;68142414;30;w;Management;verheiratet;Studium;nein;451;nein;nein;Handy;1;274;3;Kein Erfolg
432185321;ja;10;feb;169;68146304;55;m;Technischer Beruf;geschieden;Abitur;nein;3450;nein;nein;Handy;1;183;1;Kein Erfolg
432169431;nein;21;nov;102;68146479;37;w;Gründer;verheiratet;Studium;nein;7944;nein;nein;Handy;1;;0;Unbekannt
432185602;ja;9;mar;305;68148103;33;m;Management;verheiratet;Studium;nein;0;ja;nein;Handy;1;326;1;Erfolg
432163742;nein;18;aug;249;68148301;45;w;Selbständig;verheiratet;Abitur;nein;0;nein;nein;Handy;6;;0;Unbekannt
432168977;nein;20;nov;547;68150655;59;m;Rentner;verheiratet;Abitur;nein;644;nein;nein;Festnetz;2;;0;Unbekannt
432156881;nein;15;jul;92;68153451;39;m;Dienstleistung;verheiratet;Abitur;nein;1930;ja;nein;Handy;3;;0;Unbekannt
432150720;nein;3;jun;332;68155151;41;w;Verwaltung;single;Abitur;nein;734;ja;nein;Unbekannt;3;;0;Unbekannt
432145532;nein;15;may;90;68155711;42;w;Management;verheiratet;Real-/Hauptschule;nein;860;ja;nein;Unbekannt;3;;0;Unbekannt
432151860;nein;6;jun;13;68155813;54;w;Management;verheiratet;Unbekannt;nein;1960;nein;nein;Unbekannt;5;;0;Unbekannt
432144464;nein;12;may;136;68156058;56;m;Arbeiter;geschieden;Abitur;nein;75;ja;nein;Unbekannt;2;;0;Unbekannt
432163029;nein;12;aug;136;68156073;58;m;Rentner;verheiratet;Abitur;nein;2609;nein;nein;Handy;5;;0;Unbekannt
432184364;nein;28;oct;108;68156091;30;m;Management;single;Studium;nein;16935;nein;nein;Handy;1;;0;Unbekannt
432165183;nein;25;aug;89;68156717;55;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;269;nein;nein;Handy;4;;0;Unbekannt
432157270;nein;16;jul;287;68156846;45;m;Hausfrau;verheiratet;Abitur;nein;258;ja;nein;Handy;2;;0;Unbekannt
432165454;nein;26;aug;157;68158395;51;w;Dienstleistung;verheiratet;Real-/Hauptschule;nein;10150;ja;nein;Handy;5;;0;Unbekannt
432181422;nein;18;may;37;68159605;33;w;Management;verheiratet;Abitur;nein;180;ja;nein;Handy;2;;0;Unbekannt
432168517;nein;20;nov;125;68162027;30;m;Technischer Beruf;geschieden;Abitur;nein;3100;ja;nein;Handy;1;183;4;Kein Erfolg
432164262;nein;20;aug;25;68162966;37;m;Technischer Beruf;verheiratet;Abitur;nein;-318;nein;nein;Handy;20;;0;Unbekannt
432162525;nein;11;aug;70;68164241;31;m;Technischer Beruf;single;Abitur;nein;7567;nein;nein;Handy;2;;0;Unbekannt
432163084;ja;13;aug;618;68165308;32;w;Technischer Beruf;single;Studium;nein;34646;nein;nein;Festnetz;9;;0;Unbekannt
432169025;nein;20;nov;114;68166617;52;w;Selbständig;verheiratet;Abitur;nein;3720;nein;nein;Handy;2;;0;Unbekannt
432181413;nein;18;may;91;68166681;30;m;Verwaltung;single;Abitur;nein;219;ja;ja;Handy;6;;0;Unbekannt
432148273;nein;26;may;52;68169406;29;m;Student;single;Studium;nein;0;nein;nein;Unbekannt;3;;0;Unbekannt
432144095;nein;9;may;164;68171502;25;w;Verwaltung;single;Abitur;nein;787;ja;nein;Unbekannt;1;;0;Unbekannt
432154513;nein;20;jun;6;68172691;37;w;Dienstleistung;single;Real-/Hauptschule;nein;3715;ja;nein;Unbekannt;17;;0;Unbekannt
432181917;nein;26;may;98;68173517;54;w;Unbekannt;verheiratet;Abitur;nein;1157;nein;nein;Handy;2;;0;Unbekannt
432160056;ja;29;jul;1058;68174733;58;m;Rentner;geschieden;Abitur;nein;1080;ja;nein;Handy;2;;0;Unbekannt
432149917;nein;30;may;648;68177230;30;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-430;ja;nein;Unbekannt;5;;0;Unbekannt
432147176;nein;21;may;288;68177308;33;m;Arbeiter;single;Abitur;nein;17;ja;nein;Unbekannt;1;;0;Unbekannt
432158674;nein;23;jul;31;68178167;56;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;173;ja;ja;Festnetz;2;;0;Unbekannt
432181484;nein;18;may;599;68178631;26;w;Arbeiter;single;Abitur;nein;-93;ja;nein;Handy;2;;0;Unbekannt
432164759;nein;22;aug;119;68179163;32;w;Technischer Beruf;single;Studium;nein;388;ja;nein;Handy;2;;0;Unbekannt
432169093;nein;20;nov;1145;68180191;31;w;Selbständig;single;Abitur;nein;148;ja;ja;Handy;4;;0;Unbekannt
432185551;ja;4;mar;177;68180288;32;w;Management;single;Studium;nein;354;nein;nein;Handy;2;133;5;Sonstiges
432179255;nein;12;may;239;68182844;37;m;Technischer Beruf;verheiratet;Abitur;nein;64;ja;nein;Handy;4;278;2;Sonstiges
432175293;ja;17;apr;378;68184247;33;w;Management;verheiratet;Studium;nein;0;ja;nein;Handy;1;;0;Unbekannt
432144517;nein;12;may;379;68184290;47;m;Gründer;verheiratet;Unbekannt;ja;-1445;ja;nein;Unbekannt;2;;0;Unbekannt
432155990;nein;9;jul;211;68185458;33;m;Arbeiter;geschieden;Real-/Hauptschule;nein;636;ja;nein;Handy;11;;0;Unbekannt
432179186;nein;12;may;470;68186610;58;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1596;ja;nein;Handy;2;;0;Unbekannt
432162042;nein;7;aug;88;68186977;36;m;Management;verheiratet;Studium;nein;2813;ja;nein;Handy;3;;0;Unbekannt
432168167;nein;19;nov;299;68187309;45;w;Management;verheiratet;Studium;nein;4395;nein;nein;Handy;3;;0;Unbekannt
432173561;ja;2;mar;239;68193341;37;w;Technischer Beruf;verheiratet;Studium;nein;549;nein;nein;Handy;1;;0;Unbekannt
432162039;nein;7;aug;520;68197758;32;w;Technischer Beruf;single;Abitur;nein;554;nein;nein;Handy;3;;0;Unbekannt
432171322;nein;2;feb;113;68204836;56;w;Dienstleistung;geschieden;Abitur;nein;218;ja;nein;Handy;2;249;2;Kein Erfolg
432151060;nein;4;jun;89;68205761;41;m;Technischer Beruf;verheiratet;Unbekannt;nein;-1136;ja;ja;Unbekannt;1;;0;Unbekannt
432145484;nein;14;may;135;68206120;41;w;Verwaltung;verheiratet;Abitur;nein;1794;ja;nein;Unbekannt;2;;0;Unbekannt
432151786;nein;6;jun;168;68206787;46;m;Arbeiter;verheiratet;Abitur;nein;425;ja;nein;Unbekannt;3;;0;Unbekannt
432183900;nein;11;sep;113;68208668;63;m;Rentner;verheiratet;Abitur;nein;2747;nein;nein;Handy;1;80;1;Kein Erfolg
432172202;nein;4;feb;78;68209980;39;w;Technischer Beruf;single;Abitur;nein;935;nein;nein;Handy;2;;0;Unbekannt
432152739;nein;12;jun;354;68213253;43;w;Arbeiter;verheiratet;Abitur;nein;664;ja;nein;Unbekannt;1;;0;Unbekannt
432153279;nein;17;jun;110;68216803;46;w;Arbeiter;verheiratet;Abitur;nein;7;nein;nein;Unbekannt;2;;0;Unbekannt
432163551;nein;14;aug;96;68218922;31;w;Arbeiter;verheiratet;Abitur;nein;401;nein;nein;Handy;3;;0;Unbekannt
432162194;nein;8;aug;45;68219325;33;m;Technischer Beruf;single;Abitur;nein;671;nein;nein;Handy;2;;0;Unbekannt
432170883;nein;29;jan;284;68219365;28;m;Student;single;Abitur;nein;24;ja;nein;Handy;2;196;2;Kein Erfolg
432154788;nein;30;jun;132;68219378;49;w;Verwaltung;verheiratet;Abitur;nein;2062;nein;nein;Unbekannt;4;;0;Unbekannt
432166990;nein;17;nov;599;68219450;38;m;Verwaltung;verheiratet;Abitur;nein;0;nein;nein;Festnetz;2;158;8;Sonstiges
432168467;nein;19;nov;52;68220063;36;m;Dienstleistung;verheiratet;Studium;nein;45;nein;nein;Handy;3;;0;Unbekannt
432154566;nein;20;jun;36;68225513;60;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1472;nein;nein;Unbekannt;4;;0;Unbekannt
432164791;nein;22;aug;94;68228573;35;w;Technischer Beruf;verheiratet;Abitur;nein;13;nein;nein;Handy;2;;0;Unbekannt
432151045;nein;3;jun;87;68229349;51;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;303;ja;nein;Unbekannt;7;;0;Unbekannt
432183118;nein;10;aug;232;68235966;50;m;Management;verheiratet;Studium;nein;0;nein;nein;Handy;3;130;3;Sonstiges
432154108;nein;20;jun;64;68236741;50;m;Verwaltung;verheiratet;Unbekannt;nein;-1137;ja;ja;Unbekannt;1;;0;Unbekannt
432149416;nein;28;may;136;68237878;29;w;Management;single;Studium;nein;119;ja;nein;Unbekannt;2;;0;Unbekannt
432166985;nein;17;nov;117;68243129;40;w;Hausfrau;verheiratet;Abitur;nein;1029;ja;ja;Handy;2;117;3;Kein Erfolg
432173946;nein;3;apr;235;68244213;40;m;Gründer;verheiratet;Studium;nein;2644;ja;nein;Handy;1;133;3;Kein Erfolg
432154038;nein;20;jun;256;68245194;38;m;Selbständig;verheiratet;Abitur;nein;746;nein;nein;Unbekannt;3;;0;Unbekannt
432165979;nein;28;aug;195;68246843;34;w;Technischer Beruf;single;Abitur;nein;0;nein;nein;Handy;6;;0;Unbekannt
432178005;nein;8;may;76;68249466;48;w;Management;single;Studium;nein;0;ja;ja;Handy;1;;0;Unbekannt
432143682;nein;8;may;98;68249691;52;w;Management;single;Studium;ja;0;nein;nein;Unbekannt;1;;0;Unbekannt
432169989;nein;21;nov;6;68250956;36;w;Management;single;Studium;nein;339;nein;nein;Handy;6;;0;Unbekannt
432150840;nein;3;jun;193;68253225;32;w;Dienstleistung;verheiratet;Abitur;nein;1464;ja;nein;Unbekannt;1;;0;Unbekannt
432181736;nein;22;may;158;68254591;49;w;Arbeitslos;verheiratet;Studium;nein;377;nein;nein;Handy;1;59;2;Kein Erfolg
432155964;nein;9;jul;359;68255229;31;w;Dienstleistung;verheiratet;Abitur;nein;203;nein;nein;Handy;1;;0;Unbekannt
432154134;nein;20;jun;471;68260976;49;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;923;nein;nein;Unbekannt;2;;0;Unbekannt
432149608;nein;29;may;202;68262467;32;m;Dienstleistung;verheiratet;Abitur;nein;250;ja;nein;Unbekannt;1;;0;Unbekannt
432158275;nein;22;jul;233;68263541;38;m;Arbeiter;verheiratet;Unbekannt;nein;0;nein;nein;Handy;1;;0;Unbekannt
432153559;nein;18;jun;200;68266011;44;m;Arbeiter;verheiratet;Abitur;nein;1025;ja;nein;Unbekannt;1;;0;Unbekannt
432144808;nein;13;may;302;68266116;44;w;Technischer Beruf;geschieden;Abitur;nein;181;nein;nein;Unbekannt;1;;0;Unbekannt
432181161;ja;18;may;906;68266903;40;w;Verwaltung;single;Abitur;nein;2040;ja;nein;Handy;2;350;2;Kein Erfolg
432152030;nein;6;jun;82;68282988;40;m;Verwaltung;verheiratet;Abitur;nein;3234;nein;nein;Unbekannt;1;;0;Unbekannt
432150965;nein;3;jun;81;68292197;34;w;Arbeiter;single;Real-/Hauptschule;nein;246;nein;nein;Unbekannt;5;;0;Unbekannt
432156882;nein;15;jul;131;68292284;52;w;Arbeiter;single;Real-/Hauptschule;nein;0;nein;nein;Handy;2;;0;Unbekannt
432185879;ja;23;apr;888;68296603;73;m;Rentner;verheiratet;Real-/Hauptschule;nein;796;nein;nein;Handy;1;182;3;Erfolg
432178615;nein;11;may;124;68296749;50;w;Verwaltung;verheiratet;Abitur;nein;326;ja;nein;Handy;1;369;2;Kein Erfolg
432151763;nein;6;jun;377;68304985;37;w;Selbständig;single;Studium;nein;1004;ja;nein;Unbekannt;3;;0;Unbekannt
432177153;nein;6;may;208;68308356;34;w;Arbeiter;verheiratet;Abitur;nein;-349;ja;nein;Handy;1;365;1;Kein Erfolg
432170070;nein;11;dec;234;68312192;34;m;Dienstleistung;verheiratet;Studium;nein;1442;nein;nein;Handy;1;;0;Unbekannt
432184963;nein;12;jan;105;68312712;65;m;Unbekannt;verheiratet;Unbekannt;nein;300;nein;nein;Handy;1;;0;Unbekannt
432164962;nein;22;aug;142;68315680;31;w;Technischer Beruf;single;Abitur;nein;-466;nein;nein;Handy;1;;0;Unbekannt
432174038;nein;7;apr;479;68317181;40;w;Verwaltung;single;Abitur;nein;963;ja;nein;Handy;1;;0;Unbekannt
432164021;nein;19;aug;142;68319094;45;w;Management;single;Abitur;nein;451;ja;nein;Handy;2;;0;Unbekannt
432178833;nein;12;may;200;68319985;36;w;Arbeiter;single;Real-/Hauptschule;nein;109;ja;nein;Festnetz;2;370;2;Kein Erfolg
432148332;nein;26;may;109;68325317;24;w;Management;single;Studium;nein;66;ja;nein;Unbekannt;2;;0;Unbekannt
432170686;nein;29;jan;216;68328878;26;w;Technischer Beruf;verheiratet;Abitur;nein;523;nein;nein;Handy;1;;0;Unbekannt
432168836;nein;20;nov;63;68331006;30;m;Verwaltung;single;Abitur;nein;10735;nein;nein;Handy;1;;0;Unbekannt
432173659;nein;11;mar;101;68331899;41;m;Technischer Beruf;verheiratet;Abitur;nein;0;nein;nein;Handy;1;;0;Unbekannt
432167004;nein;17;nov;35;68332728;44;w;Management;single;Abitur;nein;3684;ja;nein;Handy;3;;0;Unbekannt
432177896;nein;7;may;476;68333135;59;w;Rentner;verheiratet;Abitur;nein;417;ja;nein;Handy;2;;0;Unbekannt
432156638;nein;14;jul;151;68334665;42;m;Arbeiter;verheiratet;Abitur;nein;-336;ja;nein;Handy;2;;0;Unbekannt
432181873;nein;25;may;281;68334853;27;w;Technischer Beruf;single;Studium;nein;11862;nein;nein;Festnetz;5;101;1;Erfolg
432183315;ja;13;aug;282;68335029;36;w;Technischer Beruf;verheiratet;Studium;nein;341;nein;nein;Handy;1;;0;Unbekannt
432156183;nein;10;jul;120;68337163;32;m;Arbeiter;geschieden;Abitur;nein;107;ja;ja;Handy;1;;0;Unbekannt
432179829;nein;13;may;277;68337227;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;104;ja;nein;Handy;2;343;2;Kein Erfolg
432180872;nein;15;may;173;68341012;33;w;Technischer Beruf;single;Abitur;nein;1064;ja;nein;Handy;2;;0;Unbekannt
432185062;nein;25;jan;96;68353115;32;w;Management;single;Studium;nein;307;nein;nein;Handy;1;201;3;Erfolg
432186959;ja;31;aug;185;68353480;36;m;Verwaltung;single;Studium;nein;364;nein;ja;Handy;1;123;1;Kein Erfolg
432144736;nein;13;may;415;68357246;33;w;Arbeiter;single;Unbekannt;nein;-90;ja;nein;Unbekannt;1;;0;Unbekannt
432178168;ja;8;may;763;68358437;33;m;Verwaltung;geschieden;Abitur;nein;294;ja;nein;Handy;1;;0;Unbekannt
432145931;nein;15;may;381;68361532;37;m;Arbeiter;verheiratet;Abitur;nein;77;ja;nein;Unbekannt;7;;0;Unbekannt
432173300;nein;9;feb;92;68363157;52;m;Management;verheiratet;Studium;nein;1646;nein;ja;Handy;3;;0;Unbekannt
432148606;nein;27;may;104;68363177;57;m;Hausfrau;verheiratet;Real-/Hauptschule;nein;411;ja;nein;Unbekannt;3;;0;Unbekannt
432187248;nein;28;sep;6;68363273;34;m;Verwaltung;single;Abitur;nein;43;ja;nein;Unbekannt;1;;0;Unbekannt
432144495;nein;12;may;194;68367015;37;w;Technischer Beruf;verheiratet;Abitur;nein;183;ja;nein;Unbekannt;2;;0;Unbekannt
432172231;nein;4;feb;253;68367130;27;m;Arbeiter;verheiratet;Abitur;nein;77;ja;nein;Handy;1;;0;Unbekannt
432181497;nein;18;may;104;68375293;32;m;Arbeiter;verheiratet;Abitur;nein;-39;ja;nein;Handy;2;;0;Unbekannt
432143182;nein;7;may;171;68377450;44;m;Technischer Beruf;geschieden;Abitur;nein;-329;ja;nein;Unbekannt;1;;0;Unbekannt
432187013;nein;2;sep;206;68378647;25;m;Technischer Beruf;single;Abitur;nein;1298;nein;nein;Handy;7;94;2;Sonstiges
432154722;nein;27;jun;181;68384044;50;m;Management;verheiratet;Studium;nein;877;nein;ja;Unbekannt;1;;0;Unbekannt
432151490;ja;5;jun;761;68386735;47;w;Arbeiter;verheiratet;Abitur;nein;1996;nein;nein;Unbekannt;2;;0;Unbekannt
432161141;nein;31;jul;77;68390696;58;w;Arbeiter;verheiratet;Abitur;nein;-27;nein;ja;Festnetz;13;;0;Unbekannt
432155138;nein;7;jul;169;68397259;60;m;Arbeiter;geschieden;Real-/Hauptschule;nein;3427;nein;nein;Handy;1;;0;Unbekannt
432183845;ja;8;sep;108;68397698;39;m;Technischer Beruf;verheiratet;Abitur;nein;1587;ja;nein;Handy;2;98;3;Erfolg
432161841;nein;7;aug;253;68402861;49;w;Arbeiter;verheiratet;Abitur;nein;406;ja;ja;Handy;2;;0;Unbekannt
432171399;nein;2;feb;166;68406524;39;m;Technischer Beruf;single;Abitur;nein;614;ja;nein;Handy;1;258;1;Kein Erfolg
432185676;ja;18;mar;265;68408032;25;m;Arbeiter;single;Abitur;nein;303;nein;nein;Handy;1;;0;Unbekannt
432150191;nein;30;may;272;68409739;37;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;461;ja;nein;Unbekannt;2;;0;Unbekannt
432179819;nein;13;may;406;68409932;42;w;Management;verheiratet;Studium;nein;1162;ja;nein;Handy;5;364;1;Sonstiges
432174808;nein;16;apr;633;68411413;33;m;Management;single;Studium;nein;1423;ja;nein;Handy;3;248;2;Sonstiges
432171478;nein;2;feb;180;68411431;29;m;Management;verheiratet;Studium;nein;-45;nein;nein;Handy;1;;0;Unbekannt
432146021;nein;16;may;228;68412901;58;m;Rentner;geschieden;Real-/Hauptschule;nein;6;nein;nein;Unbekannt;1;;0;Unbekannt
432155420;nein;8;jul;85;68415858;36;m;Verwaltung;verheiratet;Abitur;nein;68;nein;ja;Handy;4;;0;Unbekannt
432144553;nein;12;may;246;68417660;29;w;Verwaltung;verheiratet;Real-/Hauptschule;nein;624;ja;nein;Unbekannt;1;;0;Unbekannt
432175022;nein;17;apr;181;68417907;33;w;Technischer Beruf;geschieden;Abitur;nein;273;ja;nein;Handy;1;317;1;Kein Erfolg
432156038;nein;9;jul;227;68418375;33;w;Arbeiter;verheiratet;Real-/Hauptschule;ja;2;ja;ja;Handy;1;;0;Unbekannt
